chr	cds_start	cds_end	cds_id	dhs_start	dhs_end	dhs_id	tfbs_start	tfbs_end	tfbs_id	dataset
4	187111916	187112626	ENSG00000269302	187112140	187112290	133909	187112141	187112155	BCLAF1	merged_ENCODE.tf.bound.union.bed
4	187111916	187112626	ENSG00000269302	187112140	187112290	133909	187112145	187112157	YY1	merged_ENCODE.tf.bound.union.bed
4	187111916	187112626	ENSG00000269302	187112140	187112290	133909	187112186	187112214	ZNF143	merged_ENCODE.tf.bound.union.bed
4	187111916	187112626	ENSG00000269302	187112140	187112290	133909	187112197	187112210	ELF1	merged_ENCODE.tf.bound.union.bed
4	187111916	187112626	ENSG00000269302	187112420	187112570	133910	187112476	187112492	ELK4	merged_ENCODE.tf.bound.union.bed
4	187111916	187112626	ENSG00000269302	187112420	187112570	133910	187112476	187112492	ETS1	merged_ENCODE.tf.bound.union.bed
4	187111916	187112626	ENSG00000269302	187112420	187112570	133910	187112476	187112492	GABPA	merged_ENCODE.tf.bound.union.bed
4	187111916	187112626	ENSG00000269302	187112420	187112570	133910	187112491	187112506	HDAC2	merged_ENCODE.tf.bound.union.bed
4	187476336	187476519	ENSG00000168412	187476400	187476550	133925	187476459	187476478	NRSF	predicted not supported by ChIP-seq
5	344008	344079	ENSG00000063438	343980	344130	134133	344046	344060	Ets	predicted not supported by ChIP-seq
5	6449007	6449360	ENSG00000215218	6449000	6449150	134367	6449045	6449064	NRSF	predicted not supported by ChIP-seq
5	6607313	6607497	ENSG00000037474	6607320	6607470	134372	6607320	6607329	YY1	predicted not supported by ChIP-seq
5	6607313	6607497	ENSG00000037474	6607320	6607470	134372	6607398	6607408	NF-kappaB	predicted not supported by ChIP-seq
5	6607313	6607497	ENSG00000037474	6607320	6607470	134372	6607425	6607440	Irf	predicted not supported by ChIP-seq
5	7897178	7897360	ENSG00000124275	7897220	7897370	134428	7897255	7897271	Ets	predicted not supported by ChIP-seq
5	14363841	14364036	ENSG00000038382	14364000	14364150	134739	14364009	14364023	Pou2f2	predicted not supported by ChIP-seq
5	16616761	16617080	ENSG00000154153	16616800	16616950	134900	16616888	16616904	AP-2	predicted not supported by ChIP-seq
5	38350603	38350720	ENSG00000164318	38350480	38350630	135661	38350614	38350629	Irf	predicted not supported by ChIP-seq
5	38931985	38932066	ENSG00000145623	38931900	38932050	135703	38931990	38932001	Maf	predicted not supported by ChIP-seq
5	40841485	40841767	ENSG00000132357	40841420	40841570	135891	40841517	40841532	Irf	predicted not supported by ChIP-seq
5	41510526	41510628	ENSG00000182836	41510580	41510730	135915	41510608	41510619	EBF	predicted not supported by ChIP-seq
5	44388460	44388784	ENSG00000070193	44388660	44388810	136143	44388733	44388743	Mxi1	predicted not supported by ChIP-seq
5	52161524	52161651	ENSG00000213949	52161460	52161610	136250	52161596	52161608	Mef2	predicted not supported by ChIP-seq
5	54442456	54442684	ENSG00000164287	54442500	54442650	136454	54442502	54442515	Hsf	predicted not supported by ChIP-seq
5	54442456	54442684	ENSG00000164287	54442500	54442650	136454	54442502	54442515	STAT	predicted not supported by ChIP-seq
5	54516197	54516634	ENSG00000234602	54516500	54516650	136462	54516522	54516550	Pax-5	predicted not supported by ChIP-seq
5	54527206	54527688	ENSG00000152669	54527200	54527350	136465	54527267	54527289	Mef2	predicted not supported by ChIP-seq
5	54527206	54527688	ENSG00000152669	54527200	54527350	136465	54527322	54527334	AP-2	predicted not supported by ChIP-seq
5	54624527	54624639	ENSG00000039123	54624520	54624670	136472	54624589	54624597	GR	predicted not supported by ChIP-seq
5	54624527	54624639	ENSG00000039123	54624520	54624670	136472	54624613	54624628	E2F	predicted not supported by ChIP-seq
5	55112291	55112365	ENSG00000152670	55112300	55112450	136513	55112349	55112360	Maf	predicted not supported by ChIP-seq
5	55112291	55112365	ENSG00000152670	55112300	55112450	136513	55112349	55112360	NF-E2	predicted not supported by ChIP-seq
5	56210688	56210793	ENSG00000155542	56210680	56210830	136633	56210704	56210714	GATA	predicted not supported by ChIP-seq
5	60821627	60821803	ENSG00000130449	60821700	60821850	137105	60821741	60821759	RFX5	predicted not supported by ChIP-seq
5	60821627	60821803	ENSG00000130449	60821700	60821850	137105	60821747	60821758	ATF3	predicted not supported by ChIP-seq
5	61874531	61874585	ENSG00000086200	61874460	61874610	137165	61874534	61874553	RFX5	predicted not supported by ChIP-seq
5	65370852	65371058	ENSG00000112851	65370900	65371050	137327	65370919	65370932	AP-2	predicted not supported by ChIP-seq
5	65370852	65371058	ENSG00000112851	65370900	65371050	137327	65370930	65370948	CEBPB	predicted not supported by ChIP-seq
5	66458975	66462876	ENSG00000069020	66462100	66462250	137385	66462230	66462240	SP1	predicted not supported by ChIP-seq
5	66458975	66462876	ENSG00000069020	66462300	66462450	137386	66462367	66462380	STAT	predicted not supported by ChIP-seq
5	68425274	68425441	ENSG00000145740	68425340	68425490	137540	68425348	68425369	NRSF	predicted not supported by ChIP-seq
5	68425274	68425441	ENSG00000145740	68425340	68425490	137540	68425362	68425389	GR	predicted not supported by ChIP-seq
5	72742811	72744187	ENSG00000251493	72743480	72743630	137768	72743523	72743538	Ets	predicted not supported by ChIP-seq
5	74806937	74807330	ENSG00000113163	74807120	74807270	137967	74807123	74807143	Pax-5	predicted not supported by ChIP-seq
5	74806937	74807330	ENSG00000113163	74807120	74807270	137967	74807150	74807161	Egr-1	predicted not supported by ChIP-seq
5	74892047	74893003	ENSG00000122008	74892060	74892210	137977	74892078	74892092	Ets	predicted not supported by ChIP-seq
5	74892047	74893003	ENSG00000122008	74892060	74892210	137977	74892139	74892150	NF-Y	predicted not supported by ChIP-seq
5	74892047	74893003	ENSG00000122008	74892060	74892210	137977	74892171	74892181	GATA	predicted not supported by ChIP-seq
5	74892047	74893003	ENSG00000122008	74892060	74892210	137977	74892185	74892206	Hsf	predicted not supported by ChIP-seq
5	74973599	74973775	ENSG00000152359	74973620	74973770	137990	74973740	74973748	BRCA1	predicted not supported by ChIP-seq
5	76926092	76926619	ENSG00000171540	76926520	76926670	138109	76926539	76926553	SP1	predicted not supported by ChIP-seq
5	77590276	77590403	ENSG00000132842	77590240	77590390	138154	77590357	77590367	SP1	predicted not supported by ChIP-seq
5	78280760	78281071	ENSG00000113273	78280920	78281070	138255	78280986	78281008	NRSF	predicted not supported by ChIP-seq
5	78426756	78426936	ENSG00000145692	78426720	78426870	138264	78426786	78426801	AP-2	predicted not supported by ChIP-seq
5	78426756	78426936	ENSG00000145692	78426720	78426870	138264	78426819	78426839	YY1	predicted not supported by ChIP-seq
5	79950547	79950783	ENSG00000113318	79950460	79950610	138401	79950550	79950564	Ets	predicted not supported by ChIP-seq
5	79968063	79968179	ENSG00000113318	79968080	79968230	138404	79968133	79968151	Foxa	predicted not supported by ChIP-seq
5	79968063	79968179	ENSG00000113318	79968080	79968230	138404	79968150	79968166	AP-2	predicted not supported by ChIP-seq
5	80256558	80256845	ENSG00000113319	80256640	80256790	138422	80256732	80256748	AP-2	predicted not supported by ChIP-seq
5	80716326	80716352	ENSG00000145687	80716220	80716370	138458	80716329	80716343	Pou2f2	predicted not supported by ChIP-seq
5	80716326	80716352	ENSG00000145687	80716220	80716370	138458	80716331	80716347	Pou5f1	predicted not supported by ChIP-seq
5	82832826	82838087	ENSG00000038427	82835100	82835250	138623	82835143	82835167	Irf	predicted not supported by ChIP-seq
5	82832826	82838087	ENSG00000038427	82835100	82835250	138623	82835145	82835159	PRDM1	predicted not supported by ChIP-seq
5	82832826	82838087	ENSG00000038427	82835100	82835250	138623	82835220	82835247	GR	predicted not supported by ChIP-seq
5	82832826	82838087	ENSG00000038427	82835100	82835250	138623	82835222	82835230	BRCA1	predicted not supported by ChIP-seq
5	82832826	82838087	ENSG00000038427	82835100	82835250	138623	82835223	82835241	Foxa	predicted not supported by ChIP-seq
5	92956696	92956835	ENSG00000113391	92956600	92956750	139128	92956716	92956727	Egr-1	predicted not supported by ChIP-seq
5	94955980	94957281	ENSG00000178015	94956260	94956410	139254	94956387	94956406	NRSF	predicted not supported by ChIP-seq
5	94955980	94957281	ENSG00000178015	94956900	94957050	139255	94956946	94956958	AP-2	predicted not supported by ChIP-seq
5	95067563	95067872	ENSG00000164292	95067740	95067890	139274	95067845	95067858	SP1	predicted not supported by ChIP-seq
5	95158160	95158366	ENSG00000173221	95158200	95158350	139288	95158295	95158305	Mxi1	predicted not supported by ChIP-seq
5	95297279	95297425	ENSG00000118985	95297280	95297430	139310	95297391	95297404	AP-2	predicted not supported by ChIP-seq
5	95998841	95998870	ENSG00000153113	95998800	95998950	139375	95998849	95998857	TCF12	predicted not supported by ChIP-seq
5	96118755	96118939	ENSG00000164307	96118780	96118930	139386	96118849	96118860	Maf	predicted not supported by ChIP-seq
5	96118755	96118939	ENSG00000164307	96118780	96118930	139386	96118899	96118909	GATA	predicted not supported by ChIP-seq
5	107716400	107717392	ENSG00000145743	107716480	107716630	139917	107716480	107716491	NFKB1	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107716480	107716630	139917	107716518	107716530	SIN3A	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107716480	107716630	139917	107716530	107716541	CTCF	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107716480	107716630	139917	107716533	107716546	SP1	predicted not supported by ChIP-seq
5	107716400	107717392	ENSG00000145743	107716480	107716630	139917	107716565	107716590	THAP1	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107716480	107716630	139917	107716600	107716623	HNF4	predicted not supported by ChIP-seq
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717301	107717322	YY1	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717303	107717311	RXRA	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717306	107717320	BCL11A	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717306	107717320	BCLAF1	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717308	107717320	ETS1	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717308	107717320	GABPA	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717310	107717320	ELF1	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717310	107717322	EP300	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717311	107717322	E2F1	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717311	107717322	E2F4	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717311	107717322	E2F6	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717312	107717322	TAF1	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717312	107717322	TAF7	merged_ENCODE.tf.bound.union.bed
5	107716400	107717392	ENSG00000145743	107717280	107717430	139918	107717312	107717322	TBP	merged_ENCODE.tf.bound.union.bed
5	110074821	110075103	ENSG00000164209	110074860	110075010	140081	110074889	110074897	E2F	predicted not supported by ChIP-seq
5	111755295	111756113	ENSG00000268358	111755580	111755730	140165	111755617	111755627	JUND	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755580	111755730	140165	111755618	111755628	E2F1	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755580	111755730	140165	111755618	111755628	E2F6	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755580	111755730	140165	111755618	111755629	SP1	predicted not supported by ChIP-seq
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755839	111755856	EP300	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755841	111755855	RAD21	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755854	111755864	NF-kappaB	predicted not supported by ChIP-seq
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755867	111755877	SP1	predicted not supported by ChIP-seq
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755878	111755892	CTCF	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755881	111755892	RAD21	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755881	111755892	SMC3	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755884	111755903	SP1	predicted not supported by ChIP-seq
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755888	111755901	ELF1	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755891	111755902	MAX	merged_ENCODE.tf.bound.union.bed
5	111755295	111756113	ENSG00000268358	111755800	111755950	140166	111755891	111755902	MYC	merged_ENCODE.tf.bound.union.bed
5	112043415	112043579	ENSG00000134982	112043420	112043570	140184	112043487	112043506	NRSF	predicted not supported by ChIP-seq
5	112850969	112851059	ENSG00000047188	112850900	112851050	140263	112850969	112850983	NF-kappaB	predicted not supported by ChIP-seq
5	115151925	115152094	ENSG00000129596	115152060	115152210	140373	115152071	115152092	NRSF	predicted not supported by ChIP-seq
5	115298315	115299009	ENSG00000172901	115298320	115298470	140393	115298353	115298372	NRSF	predicted not supported by ChIP-seq
5	115420750	115420790	ENSG00000145781	115420620	115420770	140402	115420755	115420767	AP-2	predicted not supported by ChIP-seq
5	119800182	119800340	ENSG00000184838	119800140	119800290	140698	119800198	119800208	NF-kappaB	predicted not supported by ChIP-seq
5	124079777	124080682	ENSG00000168916	124080220	124080370	140980	124080262	124080278	Ets	predicted not supported by ChIP-seq
5	124079777	124080682	ENSG00000168916	124080220	124080370	140980	124080265	124080273	STAT	predicted not supported by ChIP-seq
5	124079777	124080682	ENSG00000168916	124080220	124080370	140980	124080301	124080316	SRF	predicted not supported by ChIP-seq
5	125960267	125960533	ENSG00000164902	125960360	125960510	141167	125960445	125960456	NF-E2	predicted not supported by ChIP-seq
5	126113201	126113559	ENSG00000113368	126113420	126113570	141179	126113543	126113553	TAL1	predicted not supported by ChIP-seq
5	127595150	127595521	ENSG00000138829	127595300	127595450	141322	127595366	127595377	EBF	predicted not supported by ChIP-seq
5	127873043	127873296	ENSG00000138829	127873040	127873190	141336	127873066	127873078	AP-2	predicted not supported by ChIP-seq
5	130535224	130535291	ENSG00000186687	130535260	130535410	141460	130535262	130535276	Pou2f2	predicted not supported by ChIP-seq
5	131007198	131008617	ENSG00000217128	131007260	131007410	141498	131007325	131007342	STAT	predicted not supported by ChIP-seq
5	131007198	131008617	ENSG00000217128	131007260	131007410	141498	131007334	131007346	NF-kappaB	predicted not supported by ChIP-seq
5	132219032	132219252	ENSG00000072364	132219060	132219210	141630	132219080	132219096	Maf	predicted not supported by ChIP-seq
5	134211032	134211085	ENSG00000113621	134211000	134211150	141815	134211034	134211044	EBF	predicted not supported by ChIP-seq
5	137289855	137290065	ENSG00000031003	137289940	137290090	142004	137290051	137290065	Ets	predicted not supported by ChIP-seq
5	137354644	137354800	ENSG00000031003	137354640	137354790	142009	137354689	137354700	NF-Y	predicted not supported by ChIP-seq
5	137496580	137496757	ENSG00000112983	137496540	137496690	142026	137496647	137496665	CEBPB	predicted not supported by ChIP-seq
